x           v
0.00207998 -4.94346e-09
0.00208998 4.67056e-11
0.00209998 -4.94292e-09
0.00210998 4.71452e-11
0.00211998 -4.94238e-09
0.00212998 4.75847e-11
0.00213998 -4.94184e-09
0.00214998 4.80241e-11
0.00215998 -4.9413e-09
0.00216998 4.84634e-11
0.00217998 -4.94077e-09
0.00218998 4.89026e-11
0.00219998 -4.94023e-09
0.00220998 4.93417e-11
0.00221998 -4.93969e-09
0.00222998 4.97807e-11
0.00223998 -4.93915e-09
0.00224998 5.02196e-11
0.00225998 -4.93861e-09
0.00226998 5.06584e-11
0.00227998 -4.93807e-09
0.00228998 5.10971e-11
0.00229998 -4.93753e-09
0.00230998 5.15357e-11
0.00231998 -4.93699e-09
0.00232998 5.19742e-11
0.00233998 -4.93646e-09
0.00234998 5.24127e-11
0.00235998 -4.93592e-09
0.00236998 5.2851e-11
0.00237998 -4.93538e-09
0.00238998 5.32892e-11
0.00239998 -4.93484e-09
0.00240998 5.37273e-11
0.00241998 -4.9343e-09
0.00242998 5.41653e-11
0.00243998 -4.93376e-09
0.00244998 5.46033e-11
0.00245998 -4.93323e-09
0.00246998 5.50411e-11
0.00247998 -4.93269e-09
0.00248998 5.54788e-11
0.00249998 -4.93215e-09
0.00250997 5.59165e-11
0.00251997 -4.93161e-09
0.00252997 5.6354e-11
0.00253997 -4.93108e-09
0.00254997 5.67914e-11
0.00255997 -4.93054e-09
0.00256997 5.72288e-11
0.00257997 -4.93e-09
0.00258997 5.7666e-11
0.00259997 -4.92946e-09
0.00260997 5.81032e-11
0.00261997 -4.92893e-09
0.00262997 5.85402e-11
0.00263997 -4.92839e-09
0.00264997 5.89772e-11
0.00265997 -4.92785e-09
0.00266997 5.9414e-11
0.00267997 -4.92732e-09
0.00268997 5.98508e-11
0.00269997 -4.92678e-09
0.00270997 6.02874e-11
0.00271997 -4.92624e-09
0.00272997 6.0724e-11
0.00273997 -4.92571e-09
0.00274997 6.11605e-11
0.00275997 -4.92517e-09
0.00276997 6.15968e-11
0.00277997 -4.92463e-09
0.00278997 6.20331e-11
0.00279997 -4.9241e-09
0.00280997 6.24693e-11
0.00281997 -4.92356e-09
0.00282997 6.29054e-11
0.00283997 -4.92302e-09
0.00284997 6.33413e-11
0.00285997 -4.92249e-09
0.00286997 6.37772e-11
0.00287997 -4.92195e-09
0.00288997 6.4213e-11
0.00289997 -4.92142e-09
0.00290997 6.46487e-11
0.00291997 -4.92088e-09
0.00292997 6.50843e-11
0.00293997 -4.92035e-09
0.00294997 6.55198e-11
0.00295997 -4.91981e-09
0.00296997 6.59552e-11
0.00297997 -4.91928e-09
0.00298997 6.63905e-11
0.00299997 -4.91874e-09
0.00300997 6.68257e-11
0.00301997 -4.9182e-09
0.00302997 6.72608e-11
0.00303997 -4.91767e-09
0.00304997 6.76958e-11
0.00305997 -4.91713e-09
0.00306997 6.81307e-11
0.00307997 -4.9166e-09
0.00308997 6.85655e-11
0.00309997 -4.91607e-09
0.00310997 6.90002e-11
0.00311997 -4.91553e-09
0.00312997 6.94349e-11
0.00313997 -4.915e-09
0.00314997 6.98694e-11
0.00315997 -4.91446e-09
0.00316997 7.03038e-11
0.00317997 -4.91393e-09
0.00318997 7.07381e-11
0.00319997 -4.91339e-09
0.00320997 7.11724e-11
0.00321997 -4.91286e-09
0.00322997 7.16065e-11
0.00323997 -4.91232e-09
0.00324997 7.20406e-11
0.00325997 -4.91179e-09
0.00326997 7.24745e-11
0.00327997 -4.91126e-09
0.00328997 7.29083e-11
0.00329997 -4.91072e-09
0.00330997 7.33421e-11
0.00331997 -4.91019e-09
0.00332997 7.37757e-11
0.00333997 -4.90966e-09
0.00334997 7.42093e-11
0.00335997 -4.90912e-09
0.00336997 7.46428e-11
0.00337997 -4.90859e-09
0.00338997 7.50761e-11
0.00339997 -4.90806e-09
0.00340997 7.55094e-11
0.00341997 -4.90752e-09
0.00342997 7.59426e-11
0.00343997 -4.90699e-09
0.00344997 7.63756e-11
0.00345997 -4.90646e-09
0.00346997 7.68086e-11
0.00347997 -4.90592e-09
0.00348997 7.72415e-11
0.00349997 -4.90539e-09
0.00350996 7.76743e-11
0.00351996 -4.90486e-09
0.00352996 7.8107e-11
0.00353996 -4.90432e-09
0.00354996 7.85395e-11
0.00355996 -4.90379e-09
0.00356996 7.8972e-11
0.00357996 -4.90326e-09
0.00358996 7.94044e-11
0.00359996 -4.90273e-09
0.00360996 7.98367e-11
0.00361996 -4.9022e-09
0.00362996 8.02689e-11
0.00363996 -4.90166e-09
0.00364996 8.0701e-11
0.00365996 -4.90113e-09
0.00366996 8.11331e-11
0.00367996 -4.9006e-09
0.00368996 8.1565e-11
0.00369996 -4.90007e-09
0.00370996 8.19968e-11
0.00371996 -4.89954e-09
0.00372996 8.24285e-11
0.00373996 -4.899e-09
0.00374996 8.28601e-11
0.00375996 -4.89847e-09
0.00376996 8.32917e-11
0.00377996 -4.89794e-09
0.00378996 8.37231e-11
0.00379996 -4.89741e-09
0.00380996 8.41544e-11
0.00381996 -4.89688e-09
0.00382996 8.45857e-11
0.00383996 -4.89635e-09
0.00384996 8.50168e-11
0.00385996 -4.89582e-09
0.00386996 8.54479e-11
0.00387996 -4.89528e-09
0.00388996 8.58788e-11
0.00389996 -4.89475e-09
0.00390996 8.63097e-11
0.00391996 -4.89422e-09
0.00392996 8.67404e-11
0.00393996 -4.89369e-09
0.00394996 8.71711e-11
0.00395996 -4.89316e-09
0.00396996 8.76017e-11
0.00397996 -4.89263e-09
0.00398996 8.80321e-11
0.00399996 -4.8921e-09
0.00400996 8.84625e-11
0.00401996 -4.89157e-09
0.00402996 8.88928e-11
0.00403996 -4.89104e-09
0.00404996 8.9323e-11
0.00405996 -4.89051e-09
0.00406996 8.97531e-11
0.00407996 -4.88998e-09
0.00408996 9.0183e-11
0.00409996 -4.88945e-09
0.00410996 9.06129e-11
0.00411996 -4.88892e-09
0.00412996 9.10427e-11
0.00413996 -4.88839e-09
0.00414996 9.14724e-11
0.00415996 -4.88786e-09
0.00416996 9.1902e-11
0.00417996 -4.88733e-09
0.00418996 9.23316e-11
0.00419996 -4.8868e-09
0.00420996 9.2761e-11
0.00421996 -4.88627e-09
0.00422996 9.31903e-11
0.00423996 -4.88574e-09
0.00424996 9.36195e-11
0.00425996 -4.88521e-09
0.00426996 9.40486e-11
0.00427996 -4.88468e-09
0.00428996 9.44777e-11
0.00429996 -4.88416e-09
0.00430996 9.49066e-11
0.00431996 -4.88363e-09
0.00432996 9.53354e-11
0.00433996 -4.8831e-09
0.00434996 9.57642e-11
0.00435996 -4.88257e-09
0.00436996 9.61928e-11
0.00437996 -4.88204e-09
0.00438996 9.66214e-11
0.00439996 -4.88151e-09
0.00440996 9.70499e-11
0.00441996 -4.88098e-09
0.00442996 9.74782e-11
0.00443996 -4.88046e-09
0.00444996 9.79065e-11
0.00445996 -4.87993e-09
0.00446996 9.83346e-11
0.00447996 -4.8794e-09
0.00448996 9.87627e-11
0.00449996 -4.87887e-09
0.00450995 9.91907e-11
0.00451995 -4.87834e-09
0.00452995 9.96186e-11
0.00453995 -4.87781e-09
0.00454995 1.00046e-10
0.00455995 -4.87729e-09
0.00456995 1.00474e-10
0.00457995 -4.87676e-09
0.00458995 1.00902e-10
0.00459995 -4.87623e-09
0.00460995 1.01329e-10
0.00461995 -4.8757e-09
0.00462995 1.01757e-10
0.00463995 -4.87518e-09
0.00464995 1.02184e-10
0.00465995 -4.87465e-09
0.00466995 1.02611e-10
0.00467995 -4.87412e-09
0.00468995 1.03038e-10
0.00469995 -4.8736e-09
0.00470995 1.03465e-10
0.00471995 -4.87307e-09
0.00472995 1.03892e-10
0.00473995 -4.87254e-09
0.00474995 1.04319e-10
0.00475995 -4.87201e-09
0.00476995 1.04746e-10
0.00477995 -4.87149e-09
0.00478995 1.05172e-10
0.00479995 -4.87096e-09
0.00480995 1.05599e-10
0.00481995 -4.87044e-09
0.00482995 1.06025e-10
0.00483995 -4.86991e-09
0.00484995 1.06452e-10
0.00485995 -4.86938e-09
0.00486995 1.06878e-10
0.00487995 -4.86886e-09
0.00488995 1.07304e-10
0.00489995 -4.86833e-09
0.00490995 1.0773e-10
0.00491995 -4.8678e-09
0.00492995 1.08156e-10
0.00493995 -4.86728e-09
0.00494995 1.08582e-10
0.00495995 -4.86675e-09
0.00496995 1.09008e-10
0.00497995 -4.86623e-09
0.00498995 1.09434e-10
0.00499995 -4.8657e-09
0.00500995 1.09859e-10
0.00501995 -4.86518e-09
0.00502995 1.10285e-10
0.00503995 -4.86465e-09
0.00504995 1.1071e-10
0.00505995 -4.86412e-09
0.00506995 1.11135e-10
0.00507995 -4.8636e-09
0.00508995 1.11561e-10
0.00509995 -4.86307e-09
0.00510995 1.11986e-10
0.00511995 -4.86255e-09
0.00512995 1.12411e-10
0.00513995 -4.86202e-09
0.00514995 1.12836e-10
0.00515995 -4.8615e-09
0.00516995 1.1326e-10
0.00517995 -4.86097e-09
0.00518995 1.13685e-10
0.00519995 -4.86045e-09
0.00520995 1.1411e-10
0.00521995 -4.85992e-09
0.00522995 1.14534e-10
0.00523995 -4.8594e-09
0.00524995 1.14959e-10
0.00525995 -4.85888e-09
0.00526995 1.15383e-10
0.00527995 -4.85835e-09
0.00528995 1.15808e-10
0.00529995 -4.85783e-09
0.00530995 1.16232e-10
0.00531995 -4.8573e-09
0.00532995 1.16656e-10
0.00533995 -4.85678e-09
0.00534995 1.1708e-10
0.00535995 -4.85626e-09
0.00536995 1.17504e-10
0.00537995 -4.85573e-09
0.00538995 1.17927e-10
0.00539995 -4.85521e-09
0.00540995 1.18351e-10
0.00541995 -4.85468e-09
0.00542995 1.18775e-10
0.00543995 -4.85416e-09
0.00544995 1.19198e-10
0.00545995 -4.85364e-09
0.00546995 1.19622e-10
0.00547995 -4.85311e-09
0.00548995 1.20045e-10
0.00549995 -4.85259e-09
0.00550994 1.20468e-10
0.00551994 -4.85207e-09
0.00552994 1.20891e-10
0.00553994 -4.85154e-09
0.00554994 1.21314e-10
0.00555994 -4.85102e-09
0.00556994 1.21737e-10
0.00557994 -4.8505e-09
0.00558994 1.2216e-10
0.00559994 -4.84998e-09
0.00560994 1.22583e-10
0.00561994 -4.84945e-09
0.00562994 1.23006e-10
0.00563994 -4.84893e-09
0.00564994 1.23428e-10
0.00565994 -4.84841e-09
0.00566994 1.23851e-10
0.00567994 -4.84788e-09
0.00568994 1.24273e-10
0.00569994 -4.84736e-09
0.00570994 1.24695e-10
0.00571994 -4.84684e-09
0.00572994 1.25117e-10
0.00573994 -4.84632e-09
0.00574994 1.25539e-10
0.00575994 -4.8458e-09
0.00576994 1.25961e-10
0.00577994 -4.84527e-09
0.00578994 1.26383e-10
0.00579994 -4.84475e-09
0.00580994 1.26805e-10
0.00581994 -4.84423e-09
0.00582994 1.27227e-10
0.00583994 -4.84371e-09
0.00584994 1.27648e-10
0.00585994 -4.84319e-09
0.00586994 1.2807e-10
0.00587994 -4.84267e-09
0.00588994 1.28491e-10
0.00589994 -4.84214e-09
0.00590994 1.28913e-10
0.00591994 -4.84162e-09
0.00592994 1.29334e-10
0.00593994 -4.8411e-09
0.00594994 1.29755e-10
0.00595994 -4.84058e-09
0.00596994 1.30176e-10
0.00597994 -4.84006e-09
0.00598994 1.30597e-10
0.00599994 -4.83954e-09
0.00600994 1.31018e-10
0.00601994 -4.83902e-09
0.00602994 1.31439e-10
0.00603994 -4.8385e-09
0.00604994 1.31859e-10
0.00605994 -4.83798e-09
0.00606994 1.3228e-10
0.00607994 -4.83746e-09
0.00608994 1.32701e-10
0.00609994 -4.83694e-09
0.00610994 1.33121e-10
0.00611994 -4.83642e-09
0.00612994 1.33541e-10
0.00613994 -4.8359e-09
0.00614994 1.33961e-10
0.00615994 -4.83537e-09
0.00616994 1.34382e-10
0.00617994 -4.83485e-09
0.00618994 1.34802e-10
0.00619994 -4.83433e-09
0.00620994 1.35221e-10
0.00621994 -4.83381e-09
0.00622994 1.35641e-10
0.00623994 -4.8333e-09
0.00624994 1.36061e-10
0.00625994 -4.83278e-09
0.00626994 1.36481e-10
0.00627994 -4.83226e-09
0.00628994 1.369e-10
0.00629994 -4.83174e-09
0.00630994 1.3732e-10
0.00631994 -4.83122e-09
0.00632994 1.37739e-10
0.00633994 -4.8307e-09
0.00634994 1.38158e-10
0.00635994 -4.83018e-09
0.00636994 1.38577e-10
0.00637994 -4.82966e-09
0.00638994 1.38997e-10
0.00639994 -4.82914e-09
0.00640994 1.39416e-10
0.00641994 -4.82862e-09
0.00642994 1.39834e-10
0.00643994 -4.8281e-09
0.00644994 1.40253e-10
0.00645994 -4.82758e-09
0.00646994 1.40672e-10
0.00647994 -4.82707e-09
0.00648994 1.41091e-10
0.00649994 -4.82655e-09
0.00650993 1.41509e-10
0.00651993 -4.82603e-09
0.00652993 1.41927e-10
0.00653993 -4.82551e-09
0.00654993 1.42346e-10
0.00655993 -4.82499e-09
0.00656993 1.42764e-10
0.00657993 -4.82447e-09
0.00658993 1.43182e-10
0.00659993 -4.82395e-09
0.00660993 1.436e-10
0.00661993 -4.82344e-09
0.00662993 1.44018e-10
0.00663993 -4.82292e-09
0.00664993 1.44436e-10
0.00665993 -4.8224e-09
0.00666993 1.44854e-10
0.00667993 -4.82188e-09
0.00668993 1.45271e-10
0.00669993 -4.82137e-09
0.00670993 1.45689e-10
0.00671993 -4.82085e-09
0.00672993 1.46107e-10
0.00673993 -4.82033e-09
0.00674993 1.46524e-10
0.00675993 -4.81981e-09
0.00676993 1.46941e-10
0.00677993 -4.8193e-09
0.00678993 1.47358e-10
0.00679993 -4.81878e-09
0.00680993 1.47776e-10
0.00681993 -4.81826e-09
0.00682993 1.48193e-10
0.00683993 -4.81775e-09
0.00684993 1.48609e-10
0.00685993 -4.81723e-09
0.00686993 1.49026e-10
0.00687993 -4.81671e-09
0.00688993 1.49443e-10
0.00689993 -4.81619e-09
0.00690993 1.4986e-10
0.00691993 -4.81568e-09
0.00692993 1.50276e-10
0.00693993 -4.81516e-09
0.00694993 1.50693e-10
0.00695993 -4.81465e-09
0.00696993 1.51109e-10
0.00697993 -4.81413e-09
0.00698993 1.51525e-10
0.00699993 -4.81361e-09
0.00700993 1.51941e-10
0.00701993 -4.8131e-09
0.00702993 1.52358e-10
0.00703993 -4.81258e-09
0.00704993 1.52774e-10
0.00705993 -4.81206e-09
0.00706993 1.53189e-10
0.00707993 -4.81155e-09
0.00708993 1.53605e-10
0.00709993 -4.81103e-09
0.00710993 1.54021e-10
0.00711993 -4.81052e-09
0.00712993 1.54437e-10
0.00713993 -4.81e-09
0.00714993 1.54852e-10
0.00715993 -4.80949e-09
0.00716993 1.55268e-10
0.00717993 -4.80897e-09
0.00718993 1.55683e-10
0.00719993 -4.80846e-09
0.00720993 1.56098e-10
0.00721993 -4.80794e-09
0.00722993 1.56513e-10
0.00723993 -4.80742e-09
0.00724993 1.56928e-10
0.00725993 -4.80691e-09
0.00726993 1.57343e-10
0.00727993 -4.8064e-09
0.00728993 1.57758e-10
0.00729993 -4.80588e-09
0.00730993 1.58173e-10
0.00731993 -4.80537e-09
0.00732993 1.58588e-10
0.00733993 -4.80485e-09
0.00734993 1.59002e-10
0.00735993 -4.80434e-09
0.00736993 1.59417e-10
0.00737993 -4.80382e-09
0.00738993 1.59831e-10
0.00739993 -4.80331e-09
0.00740993 1.60245e-10
0.00741993 -4.80279e-09
0.00742993 1.6066e-10
0.00743993 -4.80228e-09
0.00744993 1.61074e-10
0.00745993 -4.80176e-09
0.00746993 1.61488e-10
0.00747993 -4.80125e-09
0.00748993 1.61902e-10
0.00749993 -4.80074e-09
0.00750992 1.62316e-10
0.00751992 -4.80022e-09
0.00752992 1.62729e-10
0.00753992 -4.79971e-09
0.00754992 1.63143e-10
0.00755992 -4.7992e-09
0.00756992 1.63557e-10
0.00757992 -4.79868e-09
0.00758992 1.6397e-10
0.00759992 -4.79817e-09
0.00760992 1.64384e-10
0.00761992 -4.79766e-09
0.00762992 1.64797e-10
0.00763992 -4.79714e-09
0.00764992 1.6521e-10
0.00765992 -4.79663e-09
0.00766992 1.65623e-10
0.00767992 -4.79612e-09
0.00768992 1.66036e-10
0.00769992 -4.7956e-09
0.00770992 1.66449e-10
0.00771992 -4.79509e-09
0.00772992 1.66862e-10
0.00773992 -4.79458e-09
0.00774992 1.67275e-10
0.00775992 -4.79406e-09
0.00776992 1.67687e-10
0.00777992 -4.79355e-09
0.00778992 1.681e-10
0.00779992 -4.79304e-09
0.00780992 1.68512e-10
0.00781992 -4.79253e-09
0.00782992 1.68925e-10
0.00783992 -4.79201e-09
0.00784992 1.69337e-10
0.00785992 -4.7915e-09
0.00786992 1.69749e-10
0.00787992 -4.79099e-09
0.00788992 1.70161e-10
0.00789992 -4.79048e-09
0.00790992 1.70573e-10
0.00791992 -4.78997e-09
0.00792992 1.70985e-10
0.00793992 -4.78945e-09
0.00794992 1.71397e-10
0.00795992 -4.78894e-09
0.00796992 1.71809e-10
0.00797992 -4.78843e-09
0.00798992 1.7222e-10
0.00799992 -4.78792e-09
0.00800992 1.72632e-10
0.00801992 -4.78741e-09
0.00802992 1.73043e-10
0.00803992 -4.7869e-09
0.00804992 1.73455e-10
0.00805992 -4.78639e-09
0.00806992 1.73866e-10
0.00807992 -4.78587e-09
0.00808992 1.74277e-10
0.00809992 -4.78536e-09
0.00810992 1.74688e-10
0.00811992 -4.78485e-09
0.00812992 1.75099e-10
0.00813992 -4.78434e-09
0.00814992 1.7551e-10
0.00815992 -4.78383e-09
0.00816992 1.75921e-10
0.00817992 -4.78332e-09
0.00818992 1.76332e-10
0.00819992 -4.78281e-09
0.00820992 1.76742e-10
0.00821992 -4.7823e-09
0.00822992 1.77153e-10
0.00823992 -4.78179e-09
0.00824992 1.77563e-10
0.00825992 -4.78128e-09
0.00826992 1.77974e-10
0.00827992 -4.78077e-09
0.00828992 1.78384e-10
0.00829992 -4.78026e-09
0.00830992 1.78794e-10
0.00831992 -4.77975e-09
0.00832992 1.79204e-10
0.00833992 -4.77924e-09
0.00834992 1.79614e-10
0.00835992 -4.77873e-09
0.00836992 1.80024e-10
0.00837992 -4.77822e-09
0.00838992 1.80434e-10
0.00839992 -4.77771e-09
0.00840992 1.80843e-10
0.00841992 -4.7772e-09
0.00842992 1.81253e-10
0.00843992 -4.77669e-09
0.00844992 1.81662e-10
0.00845992 -4.77618e-09
0.00846992 1.82072e-10
0.00847992 -4.77567e-09
0.00848992 1.82481e-10
0.00849992 -4.77516e-09
0.00850991 1.8289e-10
0.00851991 -4.77465e-09
0.00852991 1.833e-10
0.00853991 -4.77414e-09
0.00854991 1.83709e-10
0.00855991 -4.77363e-09
0.00856991 1.84118e-10
0.00857991 -4.77312e-09
0.00858991 1.84526e-10
0.00859991 -4.77261e-09
0.00860991 1.84935e-10
0.00861991 -4.77211e-09
0.00862991 1.85344e-10
0.00863991 -4.7716e-09
0.00864991 1.85753e-10
0.00865991 -4.77109e-09
0.00866991 1.86161e-10
0.00867991 -4.77058e-09
0.00868991 1.86569e-10
0.00869991 -4.77007e-09
0.00870991 1.86978e-10
0.00871991 -4.76956e-09
0.00872991 1.87386e-10
0.00873991 -4.76905e-09
0.00874991 1.87794e-10
0.00875991 -4.76855e-09
0.00876991 1.88202e-10
0.00877991 -4.76804e-09
0.00878991 1.8861e-10
0.00879991 -4.76753e-09
0.00880991 1.89018e-10
0.00881991 -4.76702e-09
0.00882991 1.89426e-10
0.00883991 -4.76652e-09
0.00884991 1.89833e-10
0.00885991 -4.76601e-09
0.00886991 1.90241e-10
0.00887991 -4.7655e-09
0.00888991 1.90648e-10
0.00889991 -4.76499e-09
0.00890991 1.91056e-10
0.00891991 -4.76449e-09
0.00892991 1.91463e-10
0.00893991 -4.76398e-09
0.00894991 1.9187e-10
0.00895991 -4.76347e-09
0.00896991 1.92278e-10
0.00897991 -4.76296e-09
0.00898991 1.92685e-10
0.00899991 -4.76246e-09
0.00900991 1.93092e-10
0.00901991 -4.76195e-09
0.00902991 1.93498e-10
0.00903991 -4.76144e-09
0.00904991 1.93905e-10
0.00905991 -4.76094e-09
0.00906991 1.94312e-10
0.00907991 -4.76043e-09
0.00908991 1.94718e-10
0.00909991 -4.75992e-09
0.00910991 1.95125e-10
0.00911991 -4.75942e-09
0.00912991 1.95531e-10
0.00913991 -4.75891e-09
0.00914991 1.95938e-10
0.00915991 -4.7584e-09
0.00916991 1.96344e-10
0.00917991 -4.7579e-09
0.00918991 1.9675e-10
0.00919991 -4.75739e-09
0.00920991 1.97156e-10
0.00921991 -4.75689e-09
0.00922991 1.97562e-10
0.00923991 -4.75638e-09
0.00924991 1.97968e-10
0.00925991 -4.75587e-09
0.00926991 1.98374e-10
0.00927991 -4.75537e-09
0.00928991 1.98779e-10
0.00929991 -4.75486e-09
0.00930991 1.99185e-10
0.00931991 -4.75436e-09
0.00932991 1.9959e-10
0.00933991 -4.75385e-09
0.00934991 1.99996e-10
0.00935991 -4.75335e-09
0.00936991 2.00401e-10
0.00937991 -4.75284e-09
0.00938991 2.00806e-10
0.00939991 -4.75234e-09
0.00940991 2.01211e-10
0.00941991 -4.75183e-09
0.00942991 2.01616e-10
0.00943991 -4.75133e-09
0.00944991 2.02021e-10
0.00945991 -4.75082e-09
0.00946991 2.02426e-10
0.00947991 -4.75032e-09
0.00948991 2.02831e-10
0.00949991 -4.74981e-09
0.0095099 2.03236e-10
0.0095199 -4.74931e-09
0.0095299 2.0364e-10
0.0095399 -4.7488e-09
0.0095499 2.04045e-10
0.0095599 -4.7483e-09
0.0095699 2.04449e-10
0.0095799 -4.74779e-09
0.0095899 2.04853e-10
0.0095999 -4.74729e-09
0.0096099 2.05258e-10
0.0096199 -4.74678e-09
0.0096299 2.05662e-10
