x           v
0.0271973 -4.33801e-07
0.0272973 5.31046e-08
0.0273973 -4.3337e-07
0.0274973 5.34346e-08
0.0275972 -4.3294e-07
0.0276972 5.37639e-08
0.0277972 -4.32511e-07
0.0278972 5.40924e-08
0.0279972 -4.32083e-07
0.0280972 5.44201e-08
0.0281972 -4.31656e-07
0.0282972 5.47471e-08
0.0283972 -4.31229e-07
0.0284972 5.50734e-08
0.0285971 -4.30803e-07
0.0286971 5.53989e-08
0.0287971 -4.30378e-07
0.0288971 5.57236e-08
0.0289971 -4.29953e-07
0.0290971 5.60476e-08
0.0291971 -4.2953e-07
0.0292971 5.63709e-08
0.0293971 -4.29107e-07
0.0294971 5.66934e-08
0.029597 -4.28685e-07
0.029697 5.70151e-08
0.029797 -4.28263e-07
0.029897 5.73361e-08
0.029997 -4.27842e-07
0.030097 5.76564e-08
0.030197 -4.27422e-07
0.030297 5.79759e-08
0.030397 -4.27003e-07
0.030497 5.82947e-08
0.0305969 -4.26585e-07
0.0306969 5.86128e-08
0.0307969 -4.26167e-07
0.0308969 5.89301e-08
0.0309969 -4.2575e-07
0.0310969 5.92467e-08
0.0311969 -4.25334e-07
0.0312969 5.95625e-08
0.0313969 -4.24918e-07
0.0314969 5.98777e-08
0.0315968 -4.24503e-07
0.0316968 6.01921e-08
0.0317968 -4.24089e-07
0.0318968 6.05057e-08
0.0319968 -4.23676e-07
0.0320968 6.08187e-08
0.0321968 -4.23263e-07
0.0322968 6.11309e-08
0.0323968 -4.22851e-07
0.0324968 6.14424e-08
0.0325967 -4.2244e-07
0.0326967 6.17531e-08
0.0327967 -4.22029e-07
0.0328967 6.20632e-08
0.0329967 -4.2162e-07
0.0330967 6.23725e-08
0.0331967 -4.21211e-07
0.0332967 6.26811e-08
0.0333967 -4.20802e-07
0.0334967 6.2989e-08
0.0335966 -4.20395e-07
0.0336966 6.32962e-08
0.0337966 -4.19988e-07
0.0338966 6.36027e-08
0.0339966 -4.19582e-07
0.0340966 6.39084e-08
0.0341966 -4.19176e-07
0.0342966 6.42135e-08
0.0343966 -4.18771e-07
0.0344966 6.45178e-08
0.0345965 -4.18367e-07
0.0346965 6.48214e-08
0.0347965 -4.17964e-07
0.0348965 6.51243e-08
0.0349965 -4.17561e-07
0.0350965 6.54266e-08
0.0351965 -4.17159e-07
0.0352965 6.57281e-08
0.0353965 -4.16758e-07
0.0354965 6.60289e-08
0.0355964 -4.16358e-07
0.0356964 6.6329e-08
0.0357964 -4.15958e-07
0.0358964 6.66284e-08
0.0359964 -4.15559e-07
0.0360964 6.69271e-08
0.0361964 -4.1516e-07
0.0362964 6.72251e-08
0.0363964 -4.14763e-07
0.0364964 6.75224e-08
0.0365963 -4.14365e-07
0.0366963 6.78191e-08
0.0367963 -4.13969e-07
0.0368963 6.8115e-08
0.0369963 -4.13573e-07
0.0370963 6.84102e-08
0.0371963 -4.13179e-07
0.0372963 6.87048e-08
0.0373963 -4.12784e-07
0.0374963 6.89986e-08
0.0375962 -4.12391e-07
0.0376962 6.92918e-08
0.0377962 -4.11998e-07
0.0378962 6.95843e-08
0.0379962 -4.11606e-07
0.0380962 6.98761e-08
0.0381962 -4.11214e-07
0.0382962 7.01672e-08
0.0383962 -4.10823e-07
0.0384962 7.04577e-08
0.0385961 -4.10433e-07
0.0386961 7.07474e-08
0.0387961 -4.10043e-07
0.0388961 7.10365e-08
0.0389961 -4.09655e-07
0.0390961 7.13249e-08
0.0391961 -4.09266e-07
0.0392961 7.16126e-08
0.0393961 -4.08879e-07
0.0394961 7.18997e-08
0.039596 -4.08492e-07
0.039696 7.21861e-08
0.039796 -4.08106e-07
0.039896 7.24718e-08
0.039996 -4.07721e-07
0.040096 7.27568e-08
0.040196 -4.07336e-07
0.040296 7.30412e-08
0.040396 -4.06952e-07
0.040496 7.33249e-08
0.0405959 -4.06568e-07
0.0406959 7.36079e-08
0.0407959 -4.06186e-07
0.0408959 7.38903e-08
0.0409959 -4.05803e-07
0.0410959 7.4172e-08
0.0411959 -4.05422e-07
0.0412959 7.4453e-08
0.0413959 -4.05041e-07
0.0414959 7.47334e-08
0.0415958 -4.04661e-07
0.0416958 7.50131e-08
0.0417958 -4.04282e-07
0.0418958 7.52922e-08
0.0419958 -4.03903e-07
0.0420958 7.55706e-08
0.0421958 -4.03525e-07
0.0422958 7.58483e-08
0.0423958 -4.03147e-07
0.0424958 7.61254e-08
0.0425957 -4.0277e-07
0.0426957 7.64018e-08
0.0427957 -4.02394e-07
0.0428957 7.66776e-08
0.0429957 -4.02019e-07
0.0430957 7.69527e-08
0.0431957 -4.01644e-07
0.0432957 7.72272e-08
0.0433957 -4.0127e-07
0.0434957 7.75011e-08
0.0435956 -4.00896e-07
0.0436956 7.77743e-08
0.0437956 -4.00523e-07
0.0438956 7.80468e-08
0.0439956 -4.00151e-07
0.0440956 7.83187e-08
0.0441956 -3.99779e-07
0.0442956 7.859e-08
0.0443956 -3.99408e-07
0.0444956 7.88606e-08
0.0445955 -3.99038e-07
0.0446955 7.91305e-08
0.0447955 -3.98668e-07
0.0448955 7.93999e-08
0.0449955 -3.98299e-07
0.0450955 7.96686e-08
0.0451955 -3.9793e-07
0.0452955 7.99366e-08
0.0453955 -3.97563e-07
0.0454955 8.0204e-08
0.0455954 -3.97195e-07
0.0456954 8.04708e-08
0.0457954 -3.96829e-07
0.0458954 8.0737e-08
0.0459954 -3.96463e-07
0.0460954 8.10025e-08
0.0461954 -3.96098e-07
0.0462954 8.12674e-08
0.0463954 -3.95733e-07
0.0464954 8.15317e-08
0.0465953 -3.95369e-07
0.0466953 8.17953e-08
0.0467953 -3.95006e-07
0.0468953 8.20583e-08
0.0469953 -3.94643e-07
0.0470953 8.23207e-08
0.0471953 -3.94281e-07
0.0472953 8.25825e-08
0.0473953 -3.93919e-07
0.0474953 8.28436e-08
0.0475952 -3.93558e-07
0.0476952 8.31041e-08
0.0477952 -3.93198e-07
0.0478952 8.3364e-08
0.0479952 -3.92838e-07
0.0480952 8.36233e-08
0.0481952 -3.92479e-07
0.0482952 8.3882e-08
0.0483952 -3.92121e-07
0.0484952 8.414e-08
0.0485951 -3.91763e-07
0.0486951 8.43974e-08
0.0487951 -3.91406e-07
0.0488951 8.46542e-08
0.0489951 -3.91049e-07
0.0490951 8.49104e-08
0.0491951 -3.90693e-07
0.0492951 8.5166e-08
0.0493951 -3.90338e-07
0.0494951 8.5421e-08
0.049595 -3.89983e-07
0.049695 8.56754e-08
0.049795 -3.89629e-07
0.049895 8.59291e-08
0.049995 -3.89276e-07
0.050095 8.61823e-08
0.050195 -3.88923e-07
0.050295 8.64348e-08
0.050395 -3.8857e-07
0.050495 8.66868e-08
0.0505949 -3.88219e-07
0.0506949 8.69381e-08
0.0507949 -3.87867e-07
0.0508949 8.71888e-08
0.0509949 -3.87517e-07
0.0510949 8.7439e-08
0.0511949 -3.87167e-07
0.0512949 8.76885e-08
0.0513949 -3.86818e-07
0.0514949 8.79374e-08
0.0515948 -3.86469e-07
0.0516948 8.81858e-08
0.0517948 -3.86121e-07
0.0518948 8.84335e-08
0.0519948 -3.85773e-07
0.0520948 8.86807e-08
0.0521948 -3.85426e-07
0.0522948 8.89272e-08
0.0523948 -3.8508e-07
0.0524948 8.91732e-08
0.0525947 -3.84734e-07
0.0526947 8.94186e-08
0.0527947 -3.84389e-07
0.0528947 8.96634e-08
0.0529947 -3.84045e-07
0.0530947 8.99075e-08
0.0531947 -3.83701e-07
0.0532947 9.01512e-08
0.0533947 -3.83357e-07
0.0534947 9.03942e-08
0.0535946 -3.83015e-07
0.0536946 9.06366e-08
0.0537946 -3.82672e-07
0.0538946 9.08785e-08
0.0539946 -3.82331e-07
0.0540946 9.11197e-08
0.0541946 -3.8199e-07
0.0542946 9.13604e-08
0.0543946 -3.81649e-07
0.0544946 9.16005e-08
0.0545945 -3.81309e-07
0.0546945 9.184e-08
0.0547945 -3.8097e-07
0.0548945 9.2079e-08
0.0549945 -3.80631e-07
0.0550945 9.23173e-08
0.0551945 -3.80293e-07
0.0552945 9.25551e-08
0.0553945 -3.79956e-07
0.0554945 9.27923e-08
0.0555944 -3.79618e-07
0.0556944 9.3029e-08
0.0557944 -3.79282e-07
0.0558944 9.32651e-08
0.0559944 -3.78946e-07
0.0560944 9.35006e-08
0.0561944 -3.78611e-07
0.0562944 9.37355e-08
0.0563944 -3.78276e-07
0.0564944 9.39698e-08
0.0565943 -3.77942e-07
0.0566943 9.42036e-08
0.0567943 -3.77608e-07
0.0568943 9.44368e-08
0.0569943 -3.77275e-07
0.0570943 9.46695e-08
0.0571943 -3.76943e-07
0.0572943 9.49016e-08
0.0573943 -3.76611e-07
0.0574943 9.51331e-08
0.0575942 -3.7628e-07
0.0576942 9.53641e-08
0.0577942 -3.75949e-07
0.0578942 9.55945e-08
0.0579942 -3.75619e-07
0.0580942 9.58243e-08
0.0581942 -3.75289e-07
0.0582942 9.60536e-08
0.0583942 -3.7496e-07
0.0584942 9.62824e-08
0.0585941 -3.74632e-07
0.0586941 9.65105e-08
0.0587941 -3.74304e-07
0.0588941 9.67381e-08
0.0589941 -3.73976e-07
0.0590941 9.69652e-08
0.0591941 -3.73649e-07
0.0592941 9.71917e-08
0.0593941 -3.73323e-07
0.0594941 9.74177e-08
0.059594 -3.72997e-07
0.059694 9.76431e-08
0.059794 -3.72672e-07
0.059894 9.78679e-08
0.059994 -3.72347e-07
0.060094 9.80922e-08
0.060194 -3.72023e-07
0.060294 9.8316e-08
0.060394 -3.717e-07
0.060494 9.85392e-08
0.0605939 -3.71377e-07
0.0606939 9.87618e-08
0.0607939 -3.71054e-07
0.0608939 9.8984e-08
0.0609939 -3.70732e-07
0.0610939 9.92055e-08
0.0611939 -3.70411e-07
0.0612939 9.94266e-08
0.0613939 -3.7009e-07
0.0614939 9.9647e-08
0.0615938 -3.6977e-07
0.0616938 9.9867e-08
0.0617938 -3.6945e-07
0.0618938 1.00086e-07
0.0619938 -3.69131e-07
0.0620938 1.00305e-07
0.0621938 -3.68812e-07
0.0622938 1.00524e-07
0.0623938 -3.68494e-07
0.0624938 1.00741e-07
0.0625937 -3.68177e-07
0.0626937 1.00959e-07
0.0627937 -3.67859e-07
0.0628937 1.01175e-07
0.0629937 -3.67543e-07
0.0630937 1.01392e-07
0.0631937 -3.67227e-07
0.0632937 1.01607e-07
0.0633937 -3.66911e-07
0.0634937 1.01822e-07
0.0635936 -3.66596e-07
0.0636936 1.02037e-07
0.0637936 -3.66282e-07
0.0638936 1.02251e-07
0.0639936 -3.65968e-07
0.0640936 1.02465e-07
0.0641936 -3.65655e-07
0.0642936 1.02678e-07
0.0643936 -3.65342e-07
0.0644936 1.0289e-07
0.0645935 -3.6503e-07
0.0646935 1.03102e-07
0.0647935 -3.64718e-07
0.0648935 1.03314e-07
0.0649935 -3.64407e-07
0.0650935 1.03524e-07
0.0651935 -3.64096e-07
0.0652935 1.03735e-07
0.0653935 -3.63786e-07
0.0654935 1.03945e-07
0.0655934 -3.63476e-07
0.0656934 1.04154e-07
0.0657934 -3.63167e-07
0.0658934 1.04363e-07
0.0659934 -3.62858e-07
0.0660934 1.04571e-07
0.0661934 -3.6255e-07
0.0662934 1.04779e-07
0.0663934 -3.62242e-07
0.0664934 1.04986e-07
0.0665933 -3.61935e-07
0.0666933 1.05193e-07
0.0667933 -3.61629e-07
0.0668933 1.05399e-07
0.0669933 -3.61323e-07
0.0670933 1.05605e-07
0.0671933 -3.61017e-07
0.0672933 1.0581e-07
0.0673933 -3.60712e-07
0.0674933 1.06015e-07
0.0675932 -3.60407e-07
0.0676932 1.06219e-07
0.0677932 -3.60103e-07
0.0678932 1.06423e-07
0.0679932 -3.598e-07
0.0680932 1.06626e-07
0.0681932 -3.59497e-07
0.0682932 1.06829e-07
0.0683932 -3.59194e-07
0.0684932 1.07031e-07
0.0685931 -3.58892e-07
0.0686931 1.07233e-07
0.0687931 -3.58591e-07
0.0688931 1.07434e-07
0.0689931 -3.5829e-07
0.0690931 1.07635e-07
0.0691931 -3.57989e-07
0.0692931 1.07835e-07
0.0693931 -3.57689e-07
0.0694931 1.08035e-07
0.069593 -3.5739e-07
0.069693 1.08234e-07
0.069793 -3.57091e-07
0.069893 1.08433e-07
0.069993 -3.56792e-07
0.070093 1.08631e-07
0.070193 -3.56494e-07
0.070293 1.08829e-07
0.070393 -3.56197e-07
0.070493 1.09026e-07
0.0705929 -3.559e-07
0.0706929 1.09222e-07
0.0707929 -3.55603e-07
0.0708929 1.09419e-07
0.0709929 -3.55307e-07
0.0710929 1.09614e-07
0.0711929 -3.55011e-07
0.0712929 1.0981e-07
0.0713929 -3.54716e-07
0.0714929 1.10004e-07
0.0715928 -3.54422e-07
0.0716928 1.10199e-07
0.0717928 -3.54128e-07
0.0718928 1.10392e-07
0.0719928 -3.53834e-07
0.0720928 1.10586e-07
0.0721928 -3.53541e-07
0.0722928 1.10778e-07
0.0723928 -3.53248e-07
0.0724928 1.10971e-07
0.0725927 -3.52956e-07
0.0726927 1.11163e-07
0.0727927 -3.52664e-07
0.0728927 1.11354e-07
0.0729927 -3.52373e-07
0.0730927 1.11545e-07
0.0731927 -3.52083e-07
0.0732927 1.11735e-07
0.0733927 -3.51792e-07
0.0734927 1.11925e-07
0.0735926 -3.51503e-07
0.0736926 1.12115e-07
0.0737926 -3.51213e-07
0.0738926 1.12303e-07
0.0739926 -3.50925e-07
0.0740926 1.12492e-07
0.0741926 -3.50636e-07
0.0742926 1.1268e-07
0.0743926 -3.50348e-07
0.0744926 1.12867e-07
0.0745925 -3.50061e-07
0.0746925 1.13054e-07
0.0747925 -3.49774e-07
0.0748925 1.13241e-07
0.0749925 -3.49488e-07
0.0750925 1.13427e-07
0.0751925 -3.49202e-07
0.0752925 1.13613e-07
0.0753925 -3.48916e-07
0.0754925 1.13798e-07
0.0755924 -3.48631e-07
0.0756924 1.13983e-07
0.0757924 -3.48347e-07
0.0758924 1.14167e-07
0.0759924 -3.48063e-07
0.0760924 1.14351e-07
0.0761924 -3.47779e-07
0.0762924 1.14534e-07
0.0763924 -3.47496e-07
0.0764924 1.14717e-07
0.0765923 -3.47214e-07
0.0766923 1.14899e-07
0.0767923 -3.46931e-07
0.0768923 1.15081e-07
0.0769923 -3.4665e-07
0.0770923 1.15262e-07
0.0771923 -3.46368e-07
0.0772923 1.15443e-07
0.0773923 -3.46088e-07
0.0774923 1.15624e-07
0.0775922 -3.45807e-07
0.0776922 1.15804e-07
0.0777922 -3.45527e-07
0.0778922 1.15983e-07
0.0779922 -3.45248e-07
0.0780922 1.16162e-07
0.0781922 -3.44969e-07
0.0782922 1.16341e-07
0.0783922 -3.4469e-07
0.0784922 1.16519e-07
0.0785921 -3.44412e-07
0.0786921 1.16697e-07
0.0787921 -3.44135e-07
0.0788921 1.16874e-07
0.0789921 -3.43858e-07
0.0790921 1.17051e-07
0.0791921 -3.43581e-07
0.0792921 1.17228e-07
0.0793921 -3.43305e-07
0.0794921 1.17403e-07
0.079592 -3.43029e-07
0.079692 1.17579e-07
0.079792 -3.42754e-07
0.079892 1.17754e-07
0.079992 -3.42479e-07
0.080092 1.17929e-07
0.080192 -3.42204e-07
0.080292 1.18103e-07
0.080392 -3.4193e-07
0.080492 1.18276e-07
0.0805919 -3.41657e-07
0.0806919 1.1845e-07
0.0807919 -3.41384e-07
0.0808919 1.18622e-07
0.0809919 -3.41111e-07
0.0810919 1.18795e-07
0.0811919 -3.40839e-07
0.0812919 1.18967e-07
0.0813919 -3.40567e-07
0.0814919 1.19138e-07
0.0815918 -3.40296e-07
0.0816918 1.19309e-07
0.0817918 -3.40025e-07
0.0818918 1.1948e-07
0.0819918 -3.39755e-07
0.0820918 1.1965e-07
0.0821918 -3.39485e-07
0.0822918 1.1982e-07
0.0823918 -3.39215e-07
0.0824918 1.19989e-07
0.0825917 -3.38946e-07
0.0826917 1.20158e-07
0.0827917 -3.38677e-07
0.0828917 1.20326e-07
0.0829917 -3.38409e-07
0.0830917 1.20494e-07
0.0831917 -3.38141e-07
0.0832917 1.20661e-07
0.0833917 -3.37874e-07
0.0834917 1.20828e-07
0.0835916 -3.37607e-07
0.0836916 1.20995e-07
0.0837916 -3.3734e-07
0.0838916 1.21161e-07
0.0839916 -3.37074e-07
0.0840916 1.21327e-07
0.0841916 -3.36809e-07
0.0842916 1.21492e-07
0.0843916 -3.36544e-07
0.0844916 1.21657e-07
0.0845915 -3.36279e-07
0.0846915 1.21822e-07
0.0847915 -3.36014e-07
0.0848915 1.21986e-07
0.0849915 -3.35751e-07
0.0850915 1.22149e-07
0.0851915 -3.35487e-07
0.0852915 1.22313e-07
0.0853915 -3.35224e-07
0.0854915 1.22475e-07
0.0855914 -3.34961e-07
0.0856914 1.22638e-07
0.0857914 -3.34699e-07
0.0858914 1.228e-07
0.0859914 -3.34437e-07
0.0860914 1.22961e-07
0.0861914 -3.34176e-07
0.0862914 1.23122e-07
0.0863914 -3.33915e-07
0.0864914 1.23283e-07
0.0865913 -3.33655e-07
0.0866913 1.23443e-07
0.0867913 -3.33394e-07
0.0868913 1.23603e-07
0.0869913 -3.33135e-07
0.0870913 1.23762e-07
0.0871913 -3.32876e-07
0.0872913 1.23921e-07
0.0873913 -3.32617e-07
0.0874913 1.2408e-07
0.0875912 -3.32358e-07
0.0876912 1.24238e-07
0.0877912 -3.321e-07
0.0878912 1.24396e-07
0.0879912 -3.31843e-07
0.0880912 1.24553e-07
0.0881912 -3.31585e-07
0.0882912 1.2471e-07
0.0883912 -3.31329e-07
0.0884912 1.24866e-07
0.0885911 -3.31072e-07
0.0886911 1.25023e-07
0.0887911 -3.30816e-07
0.0888911 1.25178e-07
0.0889911 -3.30561e-07
0.0890911 1.25333e-07
0.0891911 -3.30306e-07
0.0892911 1.25488e-07
0.0893911 -3.30051e-07
0.0894911 1.25643e-07
0.089591 -3.29797e-07
0.089691 1.25797e-07
0.089791 -3.29543e-07
0.089891 1.2595e-07
0.089991 -3.29289e-07
0.090091 1.26104e-07
0.090191 -3.29036e-07
0.090291 1.26256e-07
0.090391 -3.28784e-07
0.090491 1.26409e-07
0.0905909 -3.28531e-07
0.0906909 1.26561e-07
0.0907909 -3.2828e-07
0.0908909 1.26712e-07
0.0909909 -3.28028e-07
0.0910909 1.26863e-07
0.0911909 -3.27777e-07
0.0912909 1.27014e-07
0.0913909 -3.27526e-07
0.0914909 1.27165e-07
0.0915908 -3.27276e-07
0.0916908 1.27315e-07
0.0917908 -3.27026e-07
0.0918908 1.27464e-07
0.0919908 -3.26777e-07
0.0920908 1.27613e-07
0.0921908 -3.26528e-07
0.0922908 1.27762e-07
0.0923908 -3.26279e-07
0.0924908 1.27911e-07
0.0925907 -3.26031e-07
0.0926907 1.28059e-07
0.0927907 -3.25783e-07
0.0928907 1.28206e-07
0.0929907 -3.25535e-07
0.0930907 1.28353e-07
0.0931907 -3.25288e-07
0.0932907 1.285e-07
0.0933907 -3.25042e-07
0.0934907 1.28647e-07
0.0935906 -3.24795e-07
0.0936906 1.28793e-07
0.0937906 -3.2455e-07
0.0938906 1.28938e-07
0.0939906 -3.24304e-07
0.0940906 1.29083e-07
0.0941906 -3.24059e-07
0.0942906 1.29228e-07
0.0943906 -3.23814e-07
0.0944906 1.29373e-07
0.0945905 -3.2357e-07
0.0946905 1.29517e-07
0.0947905 -3.23326e-07
0.0948905 1.2966e-07
0.0949905 -3.23082e-07
0.0950905 1.29804e-07
0.0951905 -3.22839e-07
0.0952905 1.29947e-07
0.0953905 -3.22596e-07
0.0954905 1.30089e-07
0.0955904 -3.22354e-07
0.0956904 1.30231e-07
0.0957904 -3.22112e-07
0.0958904 1.30373e-07
0.0959904 -3.2187e-07
0.0960904 1.30514e-07
0.0961904 -3.21629e-07
0.0962904 1.30655e-07
0.0963904 -3.21388e-07
0.0964904 1.30796e-07
0.0965903 -3.21148e-07
0.0966903 1.30936e-07
0.0967903 -3.20908e-07
0.0968903 1.31076e-07
0.0969903 -3.20668e-07
0.0970903 1.31216e-07
